,comment_id,score
1170,tensor(64035267),-0.011270454153418541
1171,tensor(64090471),-0.051576241850852966
1172,tensor(64106278),-0.3381434977054596
1173,tensor(64107011),-0.2977231442928314
1174,tensor(64143399),-0.07123374193906784
1175,tensor(64190137),-0.3574680984020233
1176,tensor(64228659),-0.09059948474168777
1177,tensor(64232042),-0.24122199416160583
1178,tensor(64341238),-0.3377278447151184
1179,tensor(64355942),-0.06939392536878586
1180,tensor(64399823),-0.22510918974876404
1181,tensor(64407232),0.09549050778150558
1182,tensor(64502435),-0.2657541334629059
1183,tensor(64503783),-0.0781186893582344
1184,tensor(64509578),-0.10916878283023834
1185,tensor(64509842),-0.1021304577589035
1186,tensor(64518026),-0.08985643833875656
1187,tensor(64566577),-0.27945631742477417
1188,tensor(64568159),-0.0873148962855339
1189,tensor(64571918),0.019674591720104218
1190,tensor(64577700),-0.13786664605140686
1191,tensor(64602274),-0.1676030158996582
1192,tensor(64684082),-0.18790289759635925
1193,tensor(64736797),-0.1561322957277298
1194,tensor(64786792),-0.12360123544931412
1195,tensor(64859220),-0.2590583562850952
1196,tensor(64919203),-0.12209390848875046
1197,tensor(64940765),-0.034333087503910065
1198,tensor(64946617),0.017798691987991333
1199,tensor(64958445),-0.21245060861110687
1200,tensor(64970119),-0.291882187128067
1201,tensor(65015241),-0.36974579095840454
1202,tensor(65069597),-0.0494663268327713
1203,tensor(65087965),-0.15065926313400269
1204,tensor(65127151),-0.24077019095420837
1205,tensor(65136104),-0.08895006775856018
1206,tensor(65145927),-0.3377048075199127
1207,tensor(65150490),-0.16519516706466675
1208,tensor(65190859),-0.3065568208694458
1209,tensor(65237840),-0.30512097477912903
1210,tensor(65244710),0.09578996896743774
1211,tensor(65245515),-0.06183727830648422
1212,tensor(65298627),-0.17799420654773712
1213,tensor(65333244),-0.12211692333221436
1214,tensor(65336901),-0.20563746988773346
1215,tensor(65339443),-0.25023242831230164
1216,tensor(65370595),-0.08730363100767136
1217,tensor(65375558),-0.29741623997688293
1218,tensor(65447011),-0.22766058146953583
1219,tensor(65555106),-0.21155177056789398
1220,tensor(65558930),-0.11129439622163773
1221,tensor(65581135),-0.3240565061569214
1222,tensor(65636322),-0.04994475841522217
1223,tensor(65637741),-0.10571993142366409
1224,tensor(65637973),-0.09885809570550919
1225,tensor(65661837),-0.17543308436870575
1226,tensor(65663556),-0.03664729744195938
1227,tensor(65668297),-0.044282034039497375
1228,tensor(65673564),-0.07688687741756439
1229,tensor(65675550),-0.12264680117368698
1230,tensor(65703850),-0.16700845956802368
1231,tensor(65703950),-0.014609018340706825
1232,tensor(65793639),-0.016286155208945274
1233,tensor(65803078),-0.3184487521648407
1234,tensor(65804601),-0.2559156119823456
1235,tensor(65870719),-0.2366337776184082
1236,tensor(65872191),-0.23849353194236755
1237,tensor(65874617),-0.1761309802532196
1238,tensor(65880214),-0.06343836337327957
1239,tensor(65950662),-0.11767273396253586
1240,tensor(66027548),-0.029498977586627007
1241,tensor(66126148),-0.20584197342395782
1242,tensor(66127337),-0.4383653998374939
1243,tensor(66168277),-0.059884026646614075
1244,tensor(66245358),-0.26081013679504395
1245,tensor(66249854),-0.25263312458992004
1246,tensor(66402009),-0.23393599689006805
1247,tensor(66442105),-0.006124431267380714
1248,tensor(66457021),-0.37033942341804504
1249,tensor(66464059),-0.12070955336093903
1250,tensor(66476226),-0.18389812111854553
1251,tensor(66476541),0.010871777310967445
1252,tensor(66549360),-0.12113475054502487
1253,tensor(66558893),-0.023070909082889557
1254,tensor(66788455),-0.43376851081848145
1255,tensor(66842703),-0.11601615697145462
1256,tensor(66844152),-0.23844799399375916
1257,tensor(66896578),-0.36319369077682495
1258,tensor(66927319),-0.06498119980096817
1259,tensor(67064496),-0.31300267577171326
1260,tensor(67066594),-0.18280360102653503
1261,tensor(67084641),-0.434553861618042
1262,tensor(67087653),-0.2385624349117279
1263,tensor(67096675),-0.08246459811925888
1264,tensor(67151175),-0.13043546676635742
1265,tensor(67159720),-0.07384739816188812
1266,tensor(67251456),-0.1157664880156517
1267,tensor(67268418),-0.45448407530784607
1268,tensor(67296178),-0.3791469633579254
1269,tensor(67323696),-0.07729315012693405
1270,tensor(67378185),-0.32993051409721375
1271,tensor(67391492),-0.296889990568161
1272,tensor(67437852),-0.2478863149881363
1273,tensor(67477890),-0.15954482555389404
1274,tensor(67479424),-0.14656561613082886
1275,tensor(67505768),-0.24907991290092468
1276,tensor(67512712),-0.17452673614025116
1277,tensor(67521814),-0.3828097879886627
1278,tensor(67668946),-0.10300230234861374
1279,tensor(67676564),-0.15558649599552155
1280,tensor(67701003),-0.2728225886821747
1281,tensor(67706497),-0.39902374148368835
1282,tensor(67728211),-0.171858549118042
1283,tensor(67730098),-0.2316315621137619
1284,tensor(67760620),-0.3001859784126282
1285,tensor(67764452),-0.27774086594581604
1286,tensor(67807346),-0.39903005957603455
1287,tensor(67807611),-0.33738619089126587
1288,tensor(67807772),-0.2564637064933777
1289,tensor(67917904),-0.06421231478452682
1290,tensor(67919565),-0.1739369034767151
1291,tensor(67950017),-0.2318773716688156
1292,tensor(68009575),-0.39535781741142273
1293,tensor(68131078),-0.041555292904376984
1294,tensor(68132962),-0.2455127090215683
1295,tensor(68134319),-0.3549499213695526
1296,tensor(68139129),-0.055554598569869995
1297,tensor(68210323),-0.2790958285331726
1298,tensor(68239201),-0.2044430375099182
1299,tensor(68359427),-0.1762305200099945
1300,tensor(68383645),0.026690443977713585
1301,tensor(68464367),-0.021377159282565117
1302,tensor(68602348),0.0016431491822004318
1303,tensor(68631676),-0.033894121646881104
1304,tensor(68632901),-0.09932892769575119
1305,tensor(68632914),-0.16266101598739624
1306,tensor(68633375),0.04488960653543472
1307,tensor(68751189),-0.3885984718799591
1308,tensor(68751913),-0.18424755334854126
1309,tensor(68768135),-0.30057841539382935
1310,tensor(68768933),-0.31955254077911377
1311,tensor(68769792),-0.3207835853099823
1312,tensor(68780195),-0.11458045989274979
1313,tensor(68782137),-0.07993363589048386
1314,tensor(68789175),-0.18748071789741516
1315,tensor(68809417),-0.16228294372558594
1316,tensor(68843851),0.015933675691485405
1317,tensor(68873527),-0.28287652134895325
1318,tensor(68875512),-0.25353947281837463
1319,tensor(68877290),-0.3618439733982086
1320,tensor(68877843),-0.22003842890262604
1321,tensor(68879998),-0.12008728832006454
1322,tensor(68916944),-0.069669209420681
1323,tensor(68948489),-0.30994531512260437
1324,tensor(68958497),0.02561027742922306
1325,tensor(69005868),-0.20493628084659576
1326,tensor(69068720),-0.20971104502677917
1327,tensor(69118490),-0.04627364128828049
1328,tensor(69129410),-0.30518004298210144
1329,tensor(69163285),-0.12970736622810364
1330,tensor(69163675),-0.021092163398861885
1331,tensor(69174860),-0.2910323441028595
1332,tensor(69230865),-0.044845908880233765
1333,tensor(69240194),-0.05773181468248367
1334,tensor(69290540),-0.3090437352657318
1335,tensor(69368979),-0.03052411414682865
1336,tensor(69399299),-0.1103801354765892
1337,tensor(69408336),-0.23951035737991333
1338,tensor(69416748),-0.11469829827547073
1339,tensor(69429849),-0.25899723172187805
1340,tensor(69469272),-0.278047114610672
1341,tensor(69586929),-0.15491825342178345
1342,tensor(69608138),-0.23387567698955536
1343,tensor(69626528),-0.23264995217323303
1344,tensor(69637912),0.024745894595980644
1345,tensor(69696831),0.07108242809772491
1346,tensor(69712802),-0.2579072415828705
1347,tensor(69760741),-0.052104607224464417
1348,tensor(69816453),-0.10051779448986053
1349,tensor(69921195),-0.3436974883079529
1350,tensor(69940681),-0.13371938467025757
1351,tensor(69967277),-0.3153366148471832
1352,tensor(70085379),-0.22186845541000366
1353,tensor(70136148),-0.13094748556613922
1354,tensor(70193710),-0.26108023524284363
1355,tensor(70278409),-0.28781968355178833
1356,tensor(70341795),-0.044838473200798035
1357,tensor(70343933),0.00991315208375454
1358,tensor(70434229),-0.40426403284072876
1359,tensor(70438342),-0.11199997365474701
1360,tensor(70483611),-0.009168794378638268
1361,tensor(70531318),-0.10372031480073929
1362,tensor(70601097),-0.3314390182495117
1363,tensor(70602054),-0.1469803750514984
1364,tensor(70641058),-0.03052111156284809
1365,tensor(70641499),-0.28181055188179016
1366,tensor(70693520),0.0006305743008852005
1367,tensor(70695587),0.0323924720287323
1368,tensor(70776268),-0.2732968032360077
1369,tensor(70871483),-0.34691524505615234
1370,tensor(70880071),-0.05782128870487213
1371,tensor(70962093),-0.2839459776878357
1372,tensor(71128999),-0.14641813933849335
1373,tensor(71398806),-0.3660690188407898
1374,tensor(71467861),-0.19278553128242493
1375,tensor(71667489),-0.2905900776386261
1376,tensor(71788472),-0.33024436235427856
1377,tensor(71832816),-0.3613625466823578
1378,tensor(71891399),-0.1913570761680603
1379,tensor(72003342),-0.2793242037296295
1380,tensor(72003492),-0.08509746193885803
1381,tensor(72057769),-0.10120124369859695
1382,tensor(72068058),-0.22451597452163696
1383,tensor(72172000),0.043676331639289856
1384,tensor(72349808),-0.03746549040079117
1385,tensor(72385075),-0.2677641808986664
1386,tensor(72393896),-0.131770521402359
1387,tensor(72441840),-0.011479413136839867
1388,tensor(72479914),-0.37947389483451843
1389,tensor(72649929),-0.13499996066093445
1390,tensor(72691057),-0.0892711728811264
1391,tensor(72705070),0.0014940816909074783
1392,tensor(72736464),-0.30751925706863403
1393,tensor(72839951),-0.28173649311065674
1394,tensor(72843947),-0.07040422409772873
1395,tensor(72881495),-0.1526157557964325
1396,tensor(72921472),0.012714115902781487
1397,tensor(72921473),0.019458485767245293
1398,tensor(73018366),-0.049406133592128754
1399,tensor(73025281),-0.11164624243974686
1400,tensor(73031310),-0.07490970939397812
1401,tensor(73032487),-0.17197266221046448
1402,tensor(73069942),-0.09285972267389297
1403,tensor(73248467),-0.09041056782007217
1404,tensor(73336083),-0.3934752941131592
1405,tensor(73356723),-0.054860763251781464
1406,tensor(73369528),-0.20018990337848663
1407,tensor(73430369),-0.2664550840854645
1408,tensor(73435060),-0.2874220013618469
1409,tensor(73499884),-0.13762344419956207
1410,tensor(73516993),-0.28342220187187195
1411,tensor(73520335),-0.247762531042099
1412,tensor(73529637),-0.13535600900650024
1413,tensor(73615632),-0.21436282992362976
1414,tensor(73668057),-0.36013898253440857
1415,tensor(73678387),-0.03235694766044617
1416,tensor(73708905),-0.20598329603672028
1417,tensor(73759632),-0.2590401768684387
1418,tensor(73770737),-0.3418491780757904
1419,tensor(73821058),-0.16991624236106873
1420,tensor(73852901),0.05165167152881622
1421,tensor(73887408),-0.31201931834220886
1422,tensor(73933399),-0.192865252494812
1423,tensor(73987784),-0.1481761336326599
1424,tensor(74045759),-0.20078818500041962
1425,tensor(74080419),-0.12847742438316345
1426,tensor(74085751),-0.07823745906352997
1427,tensor(74128134),-0.021746797487139702
1428,tensor(74237600),-0.13330744206905365
1429,tensor(74274045),-0.41710102558135986
1430,tensor(74351263),-0.35388505458831787
1431,tensor(74352168),0.00038930773735046387
1432,tensor(74400894),-0.2846004068851471
1433,tensor(74416247),0.039451077580451965
1434,tensor(74492810),-0.5212629437446594
1435,tensor(74559695),-0.2932058870792389
1436,tensor(74578512),-0.37864360213279724
1437,tensor(74583831),-0.3510841429233551
1438,tensor(74696207),-0.057523660361766815
1439,tensor(74739613),-0.37486031651496887
1440,tensor(74747038),-0.14272788166999817
1441,tensor(74751631),-0.26839786767959595
1442,tensor(74753411),0.07195917516946793
1443,tensor(74755861),-0.38811859488487244
1444,tensor(74806854),-0.3864133358001709
1445,tensor(74807422),-0.2644416391849518
1446,tensor(74813830),-0.3329490125179291
1447,tensor(74816887),-0.14929381012916565
1448,tensor(74817030),-0.07198911905288696
1449,tensor(74842684),-0.03559941053390503
1450,tensor(74843044),-0.020912835374474525
1451,tensor(74906579),-0.34010300040245056
1452,tensor(74939159),-0.15376180410385132
1453,tensor(74939588),-0.2427685409784317
1454,tensor(74983245),-0.2706393897533417
1455,tensor(75121787),0.019289711490273476
1456,tensor(75149407),-0.3314288556575775
1457,tensor(75172117),-0.3918260633945465
1458,tensor(75389640),-0.04627418518066406
1459,tensor(75409824),-0.41222700476646423
1460,tensor(75442544),-0.3972642719745636
1461,tensor(75474120),-0.011798245832324028
1462,tensor(75494057),-0.3632417917251587
1463,tensor(75504761),-0.32892435789108276
1464,tensor(75533805),-0.33953171968460083
1465,tensor(75553087),-0.07329954952001572
1466,tensor(75609195),-0.08771838247776031
1467,tensor(75667008),-0.2797524631023407
1468,tensor(75667516),-0.3477799594402313
1469,tensor(75720898),-0.23875710368156433
1470,tensor(75873031),-0.18395757675170898
1471,tensor(75924941),-0.261194109916687
1472,tensor(75944591),-0.2668410837650299
1473,tensor(76002600),-0.22166559100151062
1474,tensor(76113282),-0.27425721287727356
1475,tensor(76207002),-0.13782432675361633
1476,tensor(76271563),-0.25808432698249817
1477,tensor(76317974),-0.06400277465581894
1478,tensor(76330310),-0.04892611503601074
1479,tensor(76337035),-0.057521089911460876
1480,tensor(76340087),-0.16463467478752136
1481,tensor(76342078),-0.12508346140384674
1482,tensor(76483458),-0.04166853427886963
1483,tensor(76706610),0.051172174513339996
1484,tensor(76775587),-0.267823189496994
1485,tensor(76831909),-0.03019837476313114
1486,tensor(76837428),-0.2870417535305023
1487,tensor(76890934),-0.15411996841430664
1488,tensor(76895176),-0.20868226885795593
1489,tensor(76924774),-0.3163720667362213
1490,tensor(76997293),0.028879275545477867
1491,tensor(77153747),-0.2528949975967407
1492,tensor(77222801),-0.33778294920921326
1493,tensor(77234905),-0.12970471382141113
1494,tensor(77312896),-0.23791003227233887
1495,tensor(77320180),-0.070343978703022
1496,tensor(77371818),-0.39419054985046387
1497,tensor(77428458),-0.3060670495033264
1498,tensor(77430475),-0.011828789487481117
1499,tensor(77475014),-0.3196215331554413
1500,tensor(77568528),-0.08247757703065872
1501,tensor(77568780),-0.29141566157341003
1502,tensor(77582346),-0.23298728466033936
1503,tensor(77633943),-0.10264880955219269
1504,tensor(77635804),-0.07907185703516006
1505,tensor(77718629),-0.10550136119127274
1506,tensor(77739834),-0.15033404529094696
1507,tensor(77805562),-0.043310120701789856
1508,tensor(77839091),-0.004571530967950821
1509,tensor(77936249),-0.3091036081314087
1510,tensor(77958182),-0.30743327736854553
1511,tensor(78102898),-0.015202483162283897
1512,tensor(78103139),-0.08613408356904984
1513,tensor(78144803),-0.061911821365356445
1514,tensor(78177640),-0.3903348445892334
1515,tensor(78327714),-0.22716355323791504
1516,tensor(78369136),-0.21634441614151
1517,tensor(78529234),-0.282553106546402
1518,tensor(78546165),0.022253939881920815
1519,tensor(78701704),-0.271275132894516
1520,tensor(78788589),-0.23315367102622986
1521,tensor(78805090),0.017776532098650932
1522,tensor(78882279),-0.21627774834632874
1523,tensor(78883120),-0.11716055124998093
1524,tensor(79014905),-0.058541737496852875
1525,tensor(79016311),-0.15201231837272644
1526,tensor(79062877),-0.16990549862384796
1527,tensor(79104476),0.017867257818579674
1528,tensor(79145006),-0.21217665076255798
1529,tensor(79244837),0.003355754539370537
1530,tensor(79318317),-0.08988876640796661
1531,tensor(79351547),-0.24869465827941895
1532,tensor(79403111),-0.3385619819164276
1533,tensor(79464807),-0.3500664234161377
1534,tensor(79466669),-0.25219210982322693
1535,tensor(79584130),-0.21913529932498932
1536,tensor(79754592),-0.3009532392024994
1537,tensor(79758979),-0.05268358439207077
1538,tensor(79760307),-0.3685767948627472
1539,tensor(79768470),-0.21543815732002258
1540,tensor(79976672),-0.14279530942440033
1541,tensor(79979002),-0.10275538265705109
1542,tensor(80044088),-0.19182923436164856
1543,tensor(80050704),-0.09848955273628235
1544,tensor(80115769),-0.19890613853931427
1545,tensor(80228922),-0.012209082022309303
1546,tensor(80229304),-0.04879321902990341
1547,tensor(80258632),-0.16700097918510437
1548,tensor(80344345),0.03745286911725998
1549,tensor(80400766),-0.2335408329963684
1550,tensor(80553951),-0.1472400724887848
1551,tensor(80684633),-0.14068177342414856
1552,tensor(80719053),-0.06055990606546402
1553,tensor(80785784),-0.42032402753829956
1554,tensor(80910100),-0.16893544793128967
1555,tensor(80913439),-0.08913984894752502
1556,tensor(80982885),-0.2118212878704071
1557,tensor(81027514),-0.2542089819908142
1558,tensor(81068632),-0.09635218977928162
1559,tensor(81163970),0.0369187593460083
1560,tensor(81165585),-0.0613318607211113
1561,tensor(81165832),-0.3322344124317169
1562,tensor(81278349),-0.06712371855974197
1563,tensor(81294945),-0.339595764875412
1564,tensor(81332765),-0.18428824841976166
1565,tensor(81434656),-0.12305181473493576
1566,tensor(81499432),-0.10082244127988815
1567,tensor(81550838),-0.034277647733688354
1568,tensor(81569064),-0.16079919040203094
1569,tensor(81585395),-0.410079687833786
1570,tensor(81613602),-0.14670249819755554
1571,tensor(81727428),-0.3056863248348236
1572,tensor(81803453),-0.15975303947925568
1573,tensor(81920758),-0.05963081866502762
1574,tensor(81977135),-0.04318667948246002
1575,tensor(82070666),-0.06591140478849411
1576,tensor(82206755),-0.19839775562286377
1577,tensor(82229388),-0.24144873023033142
1578,tensor(82238263),-0.04590437561273575
1579,tensor(82283826),-0.3157166838645935
1580,tensor(82284742),-0.17416299879550934
1581,tensor(82364924),-0.0921933501958847
1582,tensor(82488751),-0.05918825417757034
1583,tensor(82523289),-0.1417437195777893
1584,tensor(82579083),-0.19230540096759796
1585,tensor(82603232),-0.15621404349803925
1586,tensor(82603402),-0.21254631876945496
1587,tensor(82603639),-0.11924923211336136
1588,tensor(82604282),0.010451314970850945
1589,tensor(82611377),-0.07481206208467484
1590,tensor(82626576),-0.12243157625198364
1591,tensor(82649104),0.04599594324827194
1592,tensor(82681721),-0.08855914324522018
1593,tensor(82780537),-0.06526771932840347
1594,tensor(82782049),-0.10924416035413742
1595,tensor(82954519),-0.08033562451601028
1596,tensor(83016405),-0.11558181792497635
1597,tensor(83081472),-0.14742141962051392
1598,tensor(83130355),-0.15738052129745483
1599,tensor(83185634),-0.2331726849079132
1600,tensor(83325556),-0.21054872870445251
1601,tensor(83339326),-0.33353787660598755
1602,tensor(83344029),-0.3511962592601776
1603,tensor(83346683),-0.31344231963157654
1604,tensor(83352779),-0.2851307690143585
1605,tensor(83352864),-0.2791055738925934
1606,tensor(83386623),-0.3687306344509125
1607,tensor(83435694),-0.3082123100757599
1608,tensor(83437745),-0.05502612888813019
1609,tensor(83452157),-0.18860693275928497
1610,tensor(83503486),-0.1759583055973053
1611,tensor(83504180),-0.1263967752456665
1612,tensor(83562850),-0.15350697934627533
1613,tensor(83611902),-0.18001845479011536
1614,tensor(83639675),-0.19478684663772583
1615,tensor(83660650),-0.010277947410941124
1616,tensor(83799208),-0.06391747295856476
1617,tensor(83800026),-0.25128173828125
1618,tensor(83817432),-0.0953584536910057
1619,tensor(83823600),-0.39470577239990234
1620,tensor(83853372),0.10717450827360153
1621,tensor(83865159),-0.3050951063632965
1622,tensor(83866398),-0.0895104855298996
1623,tensor(83925721),-0.18342280387878418
1624,tensor(83926537),-0.046596452593803406
1625,tensor(83990411),0.013571066781878471
1626,tensor(84055062),-0.13911688327789307
1627,tensor(84082297),-0.08024570345878601
1628,tensor(84122548),-0.24774719774723053
1629,tensor(84181644),-0.2100294530391693
1630,tensor(84189297),-0.250890851020813
1631,tensor(84202609),-0.14552919566631317
1632,tensor(84259449),-0.16047582030296326
1633,tensor(84280668),-0.2702561914920807
1634,tensor(84335070),-0.13981187343597412
1635,tensor(84425010),-0.1732538342475891
1636,tensor(84437458),-0.08993961662054062
1637,tensor(84570947),-0.14660339057445526
1638,tensor(84571719),-0.09158734232187271
1639,tensor(84574167),-0.3737168610095978
1640,tensor(84626908),-0.29147401452064514
1641,tensor(84677351),0.0010490026324987411
1642,tensor(84702602),-0.23726403713226318
1643,tensor(84706088),-0.1103220283985138
1644,tensor(84732719),-0.01528024859726429
1645,tensor(84766345),-0.23665153980255127
1646,tensor(84991319),-0.10997450351715088
1647,tensor(85090572),-0.13872992992401123
1648,tensor(85269968),-0.3149007260799408
1649,tensor(85356402),-0.2897248864173889
1650,tensor(85374184),0.015031231567263603
1651,tensor(85437432),-0.22520357370376587
1652,tensor(85446630),-0.24570539593696594
1653,tensor(85476640),-0.024586433544754982
1654,tensor(85478649),0.017906447872519493
1655,tensor(85512098),-0.042117781937122345
1656,tensor(85656409),-0.25962725281715393
1657,tensor(85749556),-0.2452220916748047
1658,tensor(85797749),-0.13132761418819427
1659,tensor(85861169),-0.13873377442359924
1660,tensor(85931568),-0.266916960477829
1661,tensor(85959703),-0.12394977360963821
1662,tensor(86008512),-0.17663028836250305
1663,tensor(86086938),-0.05684296786785126
1664,tensor(86115669),-0.3076589107513428
1665,tensor(86120730),-0.19764360785484314
1666,tensor(86190138),-0.2329137623310089
1667,tensor(86196191),-0.04961047321557999
1668,tensor(86208847),-0.1353248804807663
1669,tensor(86274396),-0.0031302515417337418
1670,tensor(86331419),-0.27662816643714905
1671,tensor(86385563),-0.1469915807247162
1672,tensor(86417708),-0.20700396597385406
1673,tensor(86623651),-0.3247011601924896
1674,tensor(86709648),-0.2852925956249237
1675,tensor(86820377),-0.12288521230220795
1676,tensor(86878878),-0.12431848794221878
1677,tensor(87098407),-0.09212811291217804
1678,tensor(87309078),-0.24733057618141174
1679,tensor(87309334),-0.24096675217151642
1680,tensor(87318781),-0.2524624168872833
1681,tensor(87383864),-0.026962222531437874
1682,tensor(87487702),-0.1311914622783661
1683,tensor(87518545),-0.1536644697189331
1684,tensor(87519378),-0.11546505242586136
1685,tensor(87534000),-0.18768355250358582
1686,tensor(87555699),-0.18047866225242615
1687,tensor(87612751),-0.24677437543869019
1688,tensor(87645148),-0.17104478180408478
1689,tensor(87676940),0.0214119590818882
1690,tensor(87727331),-0.1331644207239151
1691,tensor(87731150),-0.23726969957351685
1692,tensor(87741628),-0.33882996439933777
1693,tensor(87756720),-0.19664865732192993
1694,tensor(87757026),-0.14858651161193848
1695,tensor(87797777),-0.031253889203071594
1696,tensor(87803053),-0.0016504023224115372
1697,tensor(87809670),-0.1205441951751709
1698,tensor(87999753),-0.11858229339122772
1699,tensor(88049954),-0.42063504457473755
1700,tensor(88072605),-0.10242772847414017
1701,tensor(88176010),-0.05583985149860382
1702,tensor(88231352),-0.19024784862995148
1703,tensor(88386867),-0.3708677887916565
1704,tensor(88400937),-0.06499478965997696
1705,tensor(88416501),-0.15686435997486115
1706,tensor(88419576),-0.07575451582670212
1707,tensor(88419753),-0.0839347094297409
1708,tensor(88420262),-0.1361219584941864
1709,tensor(88472027),-0.07321659475564957
1710,tensor(88472263),-0.05358462780714035
1711,tensor(88574611),-0.007946798577904701
1712,tensor(88618145),-0.020162751898169518
1713,tensor(88619024),-0.0662614107131958
1714,tensor(88656967),-0.18200641870498657
1715,tensor(88690603),0.03322143852710724
1716,tensor(88770031),-0.13741202652454376
1717,tensor(88798495),-0.06454925239086151
1718,tensor(88799003),-0.023682644590735435
1719,tensor(88831611),-0.1265801042318344
1720,tensor(88950624),-0.07539279758930206
1721,tensor(88966944),-0.23864932358264923
1722,tensor(89036797),-0.3007010519504547
1723,tensor(89049137),-0.17755626142024994
1724,tensor(89077876),-0.1652853786945343
1725,tensor(89082127),-0.2653137445449829
1726,tensor(89129193),-0.4398019015789032
1727,tensor(89130588),-0.02101629599928856
1728,tensor(89154300),-0.24703755974769592
1729,tensor(89225754),-0.226415753364563
1730,tensor(89226564),-0.10885480791330338
1731,tensor(89246647),-0.22023305296897888
1732,tensor(89286634),-0.10158055275678635
1733,tensor(89300480),-0.11216054111719131
1734,tensor(89557941),-0.15510578453540802
1735,tensor(89749466),-0.17346572875976562
1736,tensor(89778145),-0.11108655482530594
1737,tensor(89779490),-0.3089018762111664
1738,tensor(89808298),-0.3281274735927582
1739,tensor(89842046),-0.2361760437488556
1740,tensor(89940973),-0.2080228477716446
1741,tensor(89962116),-0.11587502807378769
1742,tensor(89968881),-0.15004685521125793
1743,tensor(89975747),-0.03784707933664322
1744,tensor(90051030),-0.2947128713130951
1745,tensor(90152641),-0.35472920536994934
1746,tensor(90153529),-0.26643529534339905
1747,tensor(90171082),-0.38565441966056824
1748,tensor(90310861),-0.14325590431690216
1749,tensor(90545167),-0.03189927339553833
1750,tensor(90632577),-0.1368420422077179
1751,tensor(90719299),-0.1832394301891327
1752,tensor(90809476),0.022567175328731537
1753,tensor(90810681),-0.07365826517343521
1754,tensor(90895537),-0.11873907595872879
1755,tensor(90948052),0.03602176904678345
1756,tensor(90969713),-0.2513277232646942
1757,tensor(91035457),-0.08981949090957642
1758,tensor(91070000),-0.2452436089515686
1759,tensor(91087502),-0.1743444800376892
1760,tensor(91107727),-0.0425601601600647
1761,tensor(91108499),-0.07055161148309708
1762,tensor(91125722),-0.17920280992984772
1763,tensor(91202456),-0.10237421840429306
1764,tensor(91300857),-0.23402224481105804
1765,tensor(91304625),-0.23136067390441895
1766,tensor(91320085),-0.12082680314779282
1767,tensor(91371559),-0.18763011693954468
1768,tensor(91373529),-0.07455649226903915
1769,tensor(91397108),-0.12012623250484467
1770,tensor(91398831),-0.05374235659837723
1771,tensor(91426071),-0.3230699300765991
1772,tensor(91426951),-0.3250475823879242
1773,tensor(91462171),-0.05118624120950699
1774,tensor(91473234),-0.10939394682645798
1775,tensor(91555827),-0.02768065594136715
1776,tensor(91561168),-0.09544053673744202
1777,tensor(91599372),-0.11929990351200104
1778,tensor(91662407),-0.34919822216033936
1779,tensor(91668204),-0.14043378829956055
1780,tensor(91775906),-0.32385826110839844
1781,tensor(91862885),-0.19808682799339294
1782,tensor(92002275),-0.29911890625953674
1783,tensor(92022906),-0.1216052696108818
1784,tensor(92054402),-0.04538927227258682
1785,tensor(92082017),-0.11159554868936539
1786,tensor(92151640),-0.01333787851035595
1787,tensor(92227781),-0.1444939523935318
1788,tensor(92523643),-0.19375230371952057
1789,tensor(92577190),-0.099370576441288
1790,tensor(92650741),-0.06593968719244003
1791,tensor(92798295),-0.25929343700408936
1792,tensor(92853864),-0.4006568491458893
1793,tensor(92857141),-0.07254486531019211
1794,tensor(92897880),-0.18337656557559967
1795,tensor(92988327),-0.15204323828220367
1796,tensor(93093398),0.030182955786585808
1797,tensor(93097406),0.04437331110239029
1798,tensor(93184006),-0.26058194041252136
1799,tensor(93269848),-0.06767036020755768
1800,tensor(93284870),-0.17698197066783905
1801,tensor(93303189),-0.12650437653064728
1802,tensor(93312322),-0.21823281049728394
1803,tensor(93474017),-0.032505787909030914
1804,tensor(93658914),-0.3237629532814026
1805,tensor(93730400),-0.26517876982688904
1806,tensor(93826775),-0.31774893403053284
1807,tensor(93925357),-0.06214262545108795
1808,tensor(93958585),-0.3351009786128998
1809,tensor(93967417),-0.1820966899394989
1810,tensor(93969669),-0.20088538527488708
1811,tensor(93987809),-0.1775437742471695
1812,tensor(94005689),-0.03749324381351471
1813,tensor(94016802),-0.400147944688797
1814,tensor(94164780),-0.14939138293266296
1815,tensor(94170730),-0.15582644939422607
1816,tensor(94192842),-0.21508744359016418
1817,tensor(94218685),-0.10226289182901382
1818,tensor(94285913),-0.31763872504234314
1819,tensor(94375992),-0.20988106727600098
1820,tensor(94409224),0.06218317896127701
1821,tensor(94441566),0.08699008822441101
1822,tensor(94504825),-0.3141990303993225
1823,tensor(94604672),-0.1999189853668213
1824,tensor(94695308),-0.1912916600704193
1825,tensor(94874448),-0.08027525991201401
1826,tensor(94916595),-0.1779157966375351
1827,tensor(94943127),-0.08480570465326309
1828,tensor(94985344),-0.07293344289064407
1829,tensor(94995549),0.006397923454642296
1830,tensor(95025712),-0.2733134329319
1831,tensor(95028087),-0.32533302903175354
1832,tensor(95080362),-0.2774304449558258
1833,tensor(95088877),-0.2394201159477234
1834,tensor(95349048),-0.21204829216003418
1835,tensor(95354656),-0.4119105041027069
1836,tensor(95752362),-0.34535691142082214
1837,tensor(95838793),-0.2935574948787689
1838,tensor(95866244),-0.018832316622138023
